kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.squareup.picasso3.BitmapHunter	null	actions	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.BitmapHunter	null
FIELD	com.squareup.picasso3.BitmapHunter	null	result	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.BitmapHunter	null
FIELD	com.squareup.picasso3.BitmapHunter	null	future	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.BitmapHunter	null
FIELD	com.squareup.picasso3.BitmapHunter	null	exception	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.BitmapHunter	null
FIELD	com.squareup.picasso3.BitmapHunter	null	action	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.BitmapHunter	detach(com.squareup.picasso3.Action)
METHOD	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)
METHOD	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)
METHOD	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)
METHOD	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/BitmapHunter.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.BitmapHunter	applyTransformations(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,java.util.List,com.squareup.picasso3.RequestHandler.Result)
FIELD	com.squareup.picasso3.PicassoDrawable	null	placeholder	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/PicassoDrawable.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.PicassoDrawable	null
FIELD	com.squareup.picasso3.PicassoDrawable	null	placeholder	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/PicassoDrawable.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.PicassoDrawable	draw(android.graphics.Canvas)
FIELD	com.squareup.picasso3.RequestCreator	null	errorDrawable	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RequestCreator.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.RequestCreator	null
FIELD	com.squareup.picasso3.RequestCreator	null	errorDrawable	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RequestCreator.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.RequestCreator	null
FIELD	com.squareup.picasso3.RequestCreator	null	picasso	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RequestCreator.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.RequestCreator	RequestCreator()
PARAMETER	com.squareup.picasso3.FetchAction	FetchAction(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,com.squareup.picasso3.Callback)	callback	2	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/FetchAction.java	PASS_NULLABLE	nullable	com.squareup.picasso3.RequestCreator	fetch(com.squareup.picasso3.Callback)
PARAMETER	com.squareup.picasso3.ImageViewAction	ImageViewAction(com.squareup.picasso3.Picasso,com.squareup.picasso3.Target,com.squareup.picasso3.Request,com.squareup.picasso3.Callback)	callback	3	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/ImageViewAction.java	PASS_NULLABLE	nullable	com.squareup.picasso3.RequestCreator	into(android.widget.ImageView,com.squareup.picasso3.Callback)
METHOD	com.squareup.picasso3.RequestCreator	getPlaceholderDrawable()	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/RequestCreator.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.RequestCreator	getPlaceholderDrawable()
METHOD	com.squareup.picasso3.Request$Builder	getTag()	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/Request.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.Request$Builder	getTag()
FIELD	com.squareup.picasso3.Target	null	errorDrawable	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/Target.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.Target	Target(T)
FIELD	com.squareup.picasso3.Target	null	errorDrawable	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/Target.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.Target	Target(T,int)
FIELD	com.squareup.picasso3.FetchAction	null	callback	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/FetchAction.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.FetchAction	cancel()
METHOD	com.squareup.picasso3.ContactsPhotoRequestHandler	getSource(com.squareup.picasso3.Request)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/ContactsPhotoRequestHandler.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.ContactsPhotoRequestHandler	getSource(com.squareup.picasso3.Request)
METHOD	com.squareup.picasso3.ContactsPhotoRequestHandler	getSource(com.squareup.picasso3.Request)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/ContactsPhotoRequestHandler.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.ContactsPhotoRequestHandler	getSource(com.squareup.picasso3.Request)
FIELD	com.squareup.picasso3.AssetRequestHandler	null	assetManager	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/AssetRequestHandler.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.AssetRequestHandler	null
FIELD	com.squareup.picasso3.ImageViewAction	null	callback	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/ImageViewAction.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.ImageViewAction	cancel()
METHOD	com.squareup.picasso3.ContentStreamRequestHandler	getSource(com.squareup.picasso3.Request)	null	null	/home/nima/Developer/nullness-benchmarks/picasso/picasso/src/main/java/com/squareup/picasso3/ContentStreamRequestHandler.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.ContentStreamRequestHandler	getSource(com.squareup.picasso3.Request)
